ct,tot,moe,tot_afghan,moe_afghan,tot_albanian,moe_albanian,tot_alsatian,moe_alsatian,tot_american,moe_american,tot_arab,moe_arab,tot_arab_egyptian,moe_arab_egyptian,tot_arab_iraqi,moe_arab_iraqi,tot_arab_jordanian,moe_arab_jordanian,tot_arab_lebanese,moe_arab_lebanese,tot_arab_moroccan,moe_arab_moroccan,tot_arab_palestinia,moe_arab_palestinian,tot_arab_syrian,moe_arab_syrian,tot_arab_arab,moe_arab_arab,tot_arab_other_arab,moe_arab_other_arab,tot_armenian,moe_armenian,tot_assyrian/chaldean/syriac,moe_assyrian/chaldean/syriac,tot_australian,moe_australian,tot_austrian,moe_austrian,tot_basque,moe_basque,tot_belgian,moe_belgian,tot_brazilian,moe_brazilian,tot_british,moe_british,tot_bulgarian,moe_bulgarian,tot_cajun,moe_cajun,tot_canadian,moe_canadian,tot_carpatho_rusyn,moe_carpatho_rusyn,tot_celtic,moe_celtic,tot_croatian,moe_croatian,tot_cypriot,moe_cypriot,tot_czech,moe_czech,tot_czechoslovakian,moe_czechoslovakian,tot_danish,moe_danish,tot_dutch,moe_dutch,tot_eastern_european,moe_eastern_european,tot_english,moe_english,tot_estonian,moe_estonian,tot_european,moe_european,tot_finnish,moe_finnish,tot_french_ex_basque,moe_french_ex_basque,tot_french_canadian,moe_french_canadian,tot_german,moe_german,tot_german_russian,moe_german_russian,tot_greek,moe_greek,tot_guyanese,moe_guyanese,tot_hungarian,moe_hungarian,tot_icelander,moe_icelander,tot_iranian,moe_iranian,tot_irish,moe_irish,tot_israeli,moe_israeli,tot_italian,moe_italian,tot_latvian,moe_latvian,tot_lithuanian,moe_lithuanian,tot_luxembourger,moe_luxembourger,tot_macedonian,moe_macedonian,tot_maltese,moe_maltese,tot_new_zealander,moe_new_zealander,tot_northern_european,moe_northern_european,tot_norwegian,moe_norwegian,tot_pennsylvania_german,moe_pennsylvania_german,tot_polish,moe_polish,tot_portuguese,moe_portuguese,tot_romanian,moe_romanian,tot_russian,moe_russian,tot_scandinavian,moe_scandinavian,tot_scotch-irish,moe_scotch-irish,tot_scottish,moe_scottish,tot_serbian,moe_serbian,tot_slavic,moe_slavic,tot_slovak,moe_slovak,tot_slovene,moe_slovene,tot_soviet_union,moe_soviet_union,tot_s_african,moe_s_african,tot_s_african_cape_verdean,moe_s_african_cape_verdean,tot_s_african_ethiopian,moe_s_african_ethiopian,tot_s_african_ghanaian,moe_s_african_ghanaian,tot_s_african_kenyan,moe_s_african_kenyan,tot_s_african_liberian,moe_s_african_liberian,tot_s_african_nigerian,moe_s_african_nigerian,tot_s_african_senegalese,moe_s_african_senegalese,tot_s_african_sierra_leonean,moe_s_african_sierra_leonean,tot_s_african_somali,moe_s_african_somali,tot_s_african_south_african,moe_s_african_south_african,tot_s_african_sudanese,moe_s_african_sudanese,tot_s_african_ugandan,moe_s_african_ugandan,tot_s_african_zimbabwean,moe_s_african_zimbabwean,tot_s_african_african,moe_s_african_african,tot_s_african_other_s_african,moe_s_african_other_s_african,tot_swedish,moe_swedish,tot_swiss,moe_swiss,tot_turkish,moe_turkish,tot_ukrainian,moe_ukrainian,tot_welsh,moe_welsh,tot_w_indians,moe_w_indians,tot_w_indians_bahamian,moe_w_indians_bahamian,tot_w_indians_barbadian,moe_w_indians_barbadian,tot_w_indians_belizean,moe_w_indians_belizean,tot_w_indians_bermudan,moe_w_indians_bermudan,tot_w_indians_british_west_indian,moe_w_indians_british_west_indian,tot_w_indians_dutch_west_indian,moe_w_indians_dutch_west_indian,tot_w_indians_haitian,moe_w_indians_haitian,tot_w_indians_jamaican,moe_w_indians_jamaican,tot_w_indians_trinidadian_and_tobagonian,moe_w_indians_trinidadian_and_tobagonian,tot_w_indians_u.s._virgin_islander,moe_w_indians_u.s._virgin_islander,tot_w_indians_west_indian,moe_w_indians_west_indian,tot_w_indians_other_west_indian,moe_w_indians_other_west_indian,tot_yugoslavian,moe_yugoslavian,tot_other_groups,moe_other_groups,tot_unclass_not_rep,moe_unclass_not_rep
36005004001,1574,320,0,13,0,13,0,13,65,81,37,57,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,37,57,0,13,0,13,0,13,0,13,0,13,0,13,10,15,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,4,7,0,13,5,7,0,13,0,13,0,13,5,7,8,12,6,6,0,13,5,7,0,13,0,13,0,13,0,13,2,3,0,13,12,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,10,11,0,13,0,13,0,13,0,13,0,13,6,9,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,6,9,0,13,0,13,0,13,0,13,0,13,0,13,33,38,0,13,0,13,0,13,6,9,21,34,0,13,0,13,0,13,6,11,0,13,0,13,0,13,0,13,1181,328,229,147
36005004100,5798,1391,0,18,0,18,0,18,52,68,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,26,44,0,18,20,31,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,26,44,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,15,26,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,987,857,0,18,0,18,265,369,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,722,668,0,18,0,18,0,18,0,18,0,18,0,18,91,84,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,91,84,0,18,0,18,3770,1154,954,532
36005004200,7803,987,0,18,0,18,0,18,495,440,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,27,44,0,18,27,44,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,186,258,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,83,111,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,56,71,27,78,0,18,0,18,0,18,0,18,0,18,490,344,73,134,49,107,0,18,0,18,95,153,0,18,0,18,83,129,0,18,129,183,61,85,0,18,0,18,6405,932,921,587
36005004300,5527,694,0,18,0,18,0,18,189,203,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,29,43,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,13,20,0,18,0,18,0,18,12,20,0,18,26,43,0,18,0,18,15,23,0,18,0,18,0,18,0,18,0,18,0,18,0,18,93,89,0,18,20,23,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,196,129,30,47,0,18,48,69,0,18,0,18,21,31,0,18,0,18,0,18,0,18,0,18,0,18,0,18,61,68,36,53,0,18,0,18,0,18,0,18,27,43,210,185,0,18,0,18,27,45,0,18,27,44,0,18,0,18,141,162,3,6,0,18,12,19,0,18,0,18,4013,709,1041,438
36005004400,4551,503,0,13,0,13,0,13,23,26,3,37,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,3,37,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,149,204,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,6,12,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,5,11,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,5,11,0,13,0,13,0,13,0,13,0,13,0,13,168,105,0,13,0,13,18,28,0,13,0,13,0,13,0,13,97,65,5,9,0,13,48,72,0,13,0,13,3764,519,447,207
36005004600,1826,365,0,13,0,13,0,13,8,11,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,8,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,17,24,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,5,7,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,184,161,0,13,0,13,0,13,0,13,28,32,0,13,0,13,156,155,0,13,0,13,0,13,0,13,0,13,1325,244,333,238
36005004800,4464,606,0,13,0,13,0,13,93,91,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,25,43,0,13,14,22,0,13,0,13,37,62,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,118,177,0,13,0,13,0,13,0,13,0,13,0,13,64,97,0,13,0,13,0,13,0,13,0,13,0,13,54,80,0,13,0,13,0,13,0,13,0,13,0,13,299,237,0,13,0,13,0,13,0,13,0,13,54,80,0,13,217,205,0,13,0,13,28,30,0,13,0,13,3315,392,726,452
36005005001,4304,630,0,13,0,13,0,13,24,38,63,124,63,124,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,10,15,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,36,58,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,19,30,0,13,0,13,0,13,0,13,0,13,19,30,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,10,16,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,417,380,0,13,0,13,0,13,0,13,0,13,0,13,53,87,0,13,0,13,0,13,0,13,0,13,0,13,273,254,91,127,0,13,0,13,0,13,0,13,0,13,169,100,0,13,0,13,0,13,25,39,25,39,0,13,0,13,89,86,0,13,0,13,55,45,0,13,0,13,3238,603,361,171
36005005002,6393,1051,0,18,0,18,0,18,27,36,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,5,10,0,18,5,11,0,18,5,11,0,18,0,18,0,18,0,18,0,18,0,18,59,58,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,314,281,0,18,0,18,150,247,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,159,154,5,11,0,18,0,18,0,18,0,18,0,18,245,148,0,18,37,58,0,18,0,18,0,18,0,18,0,18,91,68,0,18,0,18,117,128,0,18,0,18,5018,1149,769,311
36005005100,6087,1101,0,18,0,18,0,18,309,262,171,297,171,297,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,30,42,0,18,0,18,0,18,30,42,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,63,95,0,18,0,18,0,18,0,18,0,18,606,464,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,341,273,317,387,0,18,0,18,0,18,0,18,0,18,52,66,0,18,0,18,0,18,0,18,0,18,0,18,0,18,36,60,0,18,0,18,16,28,0,18,0,18,4193,935,1185,629
36005005200,1833,269,0,13,0,13,0,13,102,123,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,317,266,0,13,0,13,0,13,0,13,70,115,0,13,0,13,247,252,0,13,0,13,0,13,0,13,0,13,1348,220,297,124
36005005300,5472,709,0,18,0,18,0,18,117,125,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,89,139,0,18,0,18,0,18,0,18,0,18,0,18,23,34,0,18,60,63,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,861,690,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,740,685,121,151,19,29,0,18,0,18,0,18,0,18,185,138,0,18,46,56,0,18,0,18,56,74,0,18,26,42,65,89,0,18,0,18,19,32,0,18,0,18,3804,679,668,348
36005005400,5638,820,0,18,0,18,0,18,15,20,61,97,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,61,97,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,33,46,0,18,0,18,0,18,9,14,0,18,0,18,176,127,0,18,0,18,0,18,15,24,0,18,15,24,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,263,175,0,18,0,18,0,18,0,18,0,18,22,27,0,18,0,18,0,18,0,18,0,18,0,18,0,18,241,174,0,18,0,18,0,18,0,18,0,18,0,18,309,165,0,18,0,18,0,18,0,18,14,21,0,18,0,18,181,136,22,36,0,18,92,101,0,18,0,18,4169,736,736,499
36005005600,2168,352,0,13,0,13,0,13,3,6,11,30,11,30,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,12,19,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,69,70,0,13,0,13,0,13,13,16,0,13,41,33,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,5,10,0,13,0,13,0,13,69,52,0,13,0,13,16,24,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,35,25,18,29,0,13,0,13,0,13,0,13,0,13,216,192,0,13,0,13,0,13,0,13,0,13,0,13,22,19,23,22,0,13,0,13,171,195,0,13,0,13,1697,300,108,81
36005005902,2730,480,0,13,0,13,0,13,27,43,37,87,0,13,0,13,0,13,0,13,0,13,0,13,0,13,37,87,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,17,25,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,43,49,0,13,0,13,0,13,41,47,0,13,36,33,0,13,0,13,0,13,0,13,0,13,0,13,61,53,0,13,43,49,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,8,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,35,64,0,13,0,13,0,13,0,13,0,13,6,9,0,13,0,13,0,13,0,13,0,13,0,13,0,13,29,63,0,13,0,13,0,13,0,13,0,13,0,13,109,142,0,13,0,13,0,13,0,13,0,13,0,13,9,14,100,140,0,13,0,13,0,13,0,13,0,13,1636,383,775,502
36005006000,1295,363,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,5,6,0,13,0,13,0,13,0,13,0,13,29,19,0,13,0,13,0,13,0,13,0,13,0,13,0,13,4,8,0,13,0,13,0,13,0,13,32,45,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,11,19,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,11,19,0,13,0,13,1195,359,68,59
36005006100,3955,628,0,13,0,13,0,13,417,496,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,101,144,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,7,13,0,13,0,13,0,13,15,23,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,51,71,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,18,27,0,13,0,13,0,13,0,13,0,13,0,13,149,103,0,13,0,13,60,68,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,89,78,0,13,0,13,0,13,0,13,0,13,0,13,278,147,0,13,42,54,0,13,0,13,16,20,0,13,72,66,14,24,0,13,76,108,67,69,0,13,0,13,2808,592,717,367
36005006200,6710,809,0,18,0,18,0,18,44,53,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,43,69,0,18,0,18,0,18,0,18,0,18,32,51,0,18,0,18,0,18,0,18,0,18,0,18,77,121,0,18,9,14,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,1,3,0,18,0,18,0,18,0,18,0,18,0,18,170,255,0,18,0,18,0,18,0,18,0,18,12,19,0,18,0,18,0,18,0,18,0,18,0,18,0,18,92,151,66,105,0,18,0,18,0,18,0,18,43,69,254,211,0,18,0,18,0,18,0,18,0,18,0,18,32,53,210,206,0,18,0,18,12,19,0,18,0,18,5691,822,465,307
36005006301,5521,793,0,18,0,18,0,18,44,51,94,150,0,18,0,18,0,18,0,18,94,150,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,171,224,0,18,0,18,171,224,0,18,0,18,0,18,0,18,0,18,0,18,10,16,0,18,0,18,0,18,0,18,0,18,0,18,21,33,0,18,66,50,0,18,0,18,22,34,194,245,0,18,0,18,77,78,0,18,127,129,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,12,18,0,18,205,245,0,18,12,19,11,18,0,18,0,18,0,18,0,18,0,18,457,314,0,18,0,18,0,18,0,18,0,18,98,142,0,18,0,18,0,18,0,18,0,18,0,18,0,18,175,126,221,270,0,18,0,18,0,18,0,18,0,18,222,110,0,18,0,18,16,25,0,18,40,44,0,18,0,18,158,111,12,19,0,18,12,19,0,18,17,26,2602,466,1599,819
36005006302,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36005006400,4061,578,0,13,0,13,0,13,88,139,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,166,168,0,13,0,13,0,13,20,32,0,13,76,94,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,20,32,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,305,262,0,13,0,13,85,133,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,220,222,0,13,0,13,0,13,0,13,0,13,0,13,366,179,0,13,34,37,0,13,0,13,48,57,0,13,0,13,52,65,44,51,0,13,188,166,0,13,0,13,2554,550,710,348
36005006500,5681,908,0,18,0,18,0,18,276,221,319,293,195,285,0,18,0,18,0,18,0,18,0,18,0,18,104,184,20,36,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,32,38,0,18,15,27,0,18,0,18,0,18,75,119,0,18,0,18,0,18,0,18,0,18,0,18,42,43,0,18,501,738,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,30,42,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,394,305,0,18,0,18,245,293,0,18,0,18,0,18,0,18,0,18,0,18,5,12,15,27,0,18,0,18,129,95,20,32,0,18,0,18,0,18,0,18,0,18,33,38,0,18,0,18,0,18,0,18,33,38,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,4118,878,644,377
36005006700,6993,1404,0,18,0,18,0,18,161,220,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,28,45,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,93,114,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,12,25,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,59,66,0,18,0,18,15,23,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,44,62,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,6526,1458,392,283
36005006800,2765,569,0,13,0,13,0,13,136,161,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,108,155,0,13,0,13,0,13,0,13,0,13,21,23,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,27,41,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,103,105,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,103,105,0,13,0,13,0,13,0,13,0,13,0,13,180,119,0,13,0,13,0,13,0,13,3,9,0,13,0,13,79,79,12,20,0,13,86,108,0,13,0,13,2005,563,395,219
36005006900,7255,1030,0,18,0,18,0,18,461,310,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,11,25,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,17,41,0,18,0,18,0,18,39,62,0,18,0,18,237,325,0,18,6,12,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,46,65,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,518,331,0,18,0,18,130,179,0,18,0,18,6,12,0,18,0,18,0,18,0,18,0,18,0,18,0,18,359,281,23,36,0,18,0,18,0,18,0,18,0,18,64,61,0,18,0,18,18,36,0,18,0,18,0,18,24,38,0,18,11,24,0,18,11,20,0,18,0,18,4938,1059,1571,697
36005007000,4235,645,0,13,27,40,0,13,7,16,56,82,56,82,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,14,30,0,13,0,13,0,13,0,13,491,363,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,19,29,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,19,29,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,437,273,0,13,0,13,124,148,0,13,0,13,0,13,0,13,102,134,12,29,0,13,199,194,0,13,0,13,2511,566,691,330
