ct,tot_,moe_,tot_asian_indian,moe_asian_indian,tot_bangladeshi,moe_bangladeshi,tot_bhutanese,moe_bhutanese,tot_burmese,moe_burmese,tot_cambodian,moe_cambodian,"tot_chinese,_except_taiwanese","moe_chinese,_except_taiwanese",tot_filipino,moe_filipino,tot_hmong,moe_hmong,tot_indonesian,moe_indonesian,tot_japanese,moe_japanese,tot_korean,moe_korean,tot_laotian,moe_laotian,tot_malaysian,moe_malaysian,tot_mongolian,moe_mongolian,tot_nepalese,moe_nepalese,tot_okinawan,moe_okinawan,tot_pakistani,moe_pakistani,tot_sri_lankan,moe_sri_lankan,tot_taiwanese,moe_taiwanese,tot_thai,moe_thai,tot_vietnamese,moe_vietnamese,"tot_other_asian,_specified","moe_other_asian,_specified","tot_other_asian,_not_specified","moe_other_asian,_not_specified",tot_two_or_more_asian,moe_two_or_more_asian
36047010200,3434,802,75,77,0,18,0,18,0,18,0,18,3359,814,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18
36047010401,2084,642,0,13,0,13,0,13,0,13,0,13,2058,641,26,30,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047010402,1893,556,0,13,0,13,0,13,0,13,0,13,1893,556,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047010601,2026,479,0,13,0,13,0,13,0,13,0,13,1943,461,10,16,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,73,113,0,13,0,13,0,13
36047010602,2008,669,17,25,0,13,0,13,0,13,0,13,1991,670,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047010801,1428,445,114,126,0,13,0,13,0,13,0,13,1251,436,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,63,117,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047010802,1855,790,34,60,0,13,0,13,0,13,0,13,1821,788,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047011000,996,628,6,40,0,13,0,13,0,13,0,13,949,635,5,8,0,13,2,5,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,7,12,20,33,7,11
36047011200,1662,356,57,69,321,291,0,18,0,18,0,18,1126,367,11,18,0,18,0,18,16,20,0,18,0,18,0,18,0,18,0,18,0,18,115,167,0,18,0,18,0,18,0,18,0,18,16,29,0,18
36047011400,966,497,63,75,0,13,0,13,0,13,0,13,869,505,8,12,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,26,40,0,13,0,13,0,13
36047011600,2811,827,0,13,50,79,0,13,0,13,0,13,2708,818,6,10,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,47,103,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047011700,340,201,4,7,108,166,0,13,0,13,0,13,153,105,17,20,0,13,0,13,0,13,17,18,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,41,37
36047011800,1724,333,13,18,0,13,0,13,0,13,0,13,1665,332,3,5,0,13,0,13,4,6,5,7,0,13,0,13,0,13,0,13,0,13,14,30,0,13,0,13,0,13,0,13,0,13,0,13,20,20
36047011901,142,119,4,6,0,13,0,13,0,13,0,13,96,111,15,16,0,13,0,13,7,10,20,21,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047011902,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047012000,1018,368,55,43,0,13,0,13,0,13,0,13,722,400,17,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,217,181,0,13,4,6,0,13,3,5,0,13,0,13,0,13
36047012100,96,54,33,28,0,13,0,13,0,13,0,13,24,17,0,13,0,13,0,13,0,13,33,42,0,13,0,13,0,13,0,13,0,13,0,13,0,13,6,10,0,13,0,13,0,13,0,13,0,13
36047012200,2598,824,0,18,0,18,0,18,0,18,0,18,2468,809,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,20,29,49,74,61,96,0,18,0,18,0,18
36047012600,1007,281,142,125,0,13,0,13,0,13,0,13,782,251,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,66,78,0,13,0,13,0,13,0,13,0,13,0,13,17,15
36047012700,248,130,54,46,0,13,0,13,0,13,0,13,109,65,6,12,0,13,0,13,53,79,19,29,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,7,11,0,13,0,13,0,13
36047012801,1252,236,20,28,0,13,0,13,0,13,0,13,1050,236,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,40,71,0,13,43,60,0,13,51,51,48,66,0,13,0,13
36047012901,221,103,33,42,7,11,0,13,0,13,0,13,70,52,0,13,0,13,0,13,0,13,68,42,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,7,11,0,13,12,18,24,29
36047012902,204,80,56,29,0,13,0,13,0,13,0,13,91,52,0,13,0,13,0,13,0,13,40,37,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,17,26,0,13,0,13,0,13
36047013000,476,216,29,44,0,13,0,13,0,13,0,13,322,183,9,16,0,13,0,13,15,16,64,57,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,10,17,0,13,27,45
36047013100,339,144,101,95,0,13,0,13,0,13,0,13,130,79,18,20,0,13,0,13,13,21,19,29,0,13,0,13,0,13,0,13,0,13,0,13,0,13,31,47,0,13,7,12,0,13,0,13,20,30
36047013200,857,325,91,55,0,13,0,13,0,13,0,13,700,328,0,13,0,13,0,13,6,9,0,13,0,13,0,13,0,13,0,13,0,13,46,74,0,13,0,13,0,13,11,17,0,13,0,13,3,7
36047013300,364,235,22,38,0,13,0,13,0,13,0,13,204,209,0,13,0,13,0,13,10,15,73,82,0,13,0,13,0,13,0,13,0,13,11,17,0,13,17,19,0,13,0,13,0,13,0,13,27,32
36047013400,918,375,112,112,0,13,0,13,0,13,0,13,757,356,49,65,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047013500,472,204,138,128,0,13,0,13,0,13,11,16,169,97,28,29,0,13,0,13,21,22,89,95,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,8,14,0,13,0,13,0,13,8,11
36047013600,410,247,171,188,0,13,0,13,0,13,0,13,85,56,10,16,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,66,122,0,13,0,13,78,125
36047013700,326,233,33,31,0,13,0,13,0,13,0,13,32,26,46,36,0,13,0,13,7,13,34,47,0,13,0,13,0,13,0,13,0,13,0,13,0,13,6,10,0,13,0,13,0,13,168,232,0,13
36047013800,577,178,15,29,0,13,0,13,0,13,0,13,419,195,53,78,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,69,87,0,13,21,34,0,13
36047013900,168,87,40,41,0,13,0,13,0,13,0,13,70,65,33,29,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,10,16,0,13,0,13,0,13,7,12,0,13,0,13,8,12
36047014000,382,126,0,13,40,64,0,13,0,13,0,13,221,123,26,40,0,13,0,13,6,11,49,61,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,40,38
36047014101,124,70,0,13,0,13,0,13,0,13,0,13,23,23,21,37,0,13,0,13,6,10,41,29,0,13,0,13,0,13,0,13,0,13,0,13,0,13,10,17,0,13,0,13,0,13,0,13,23,26
36047014102,381,218,147,155,0,13,0,13,0,13,0,13,196,241,6,11,0,13,0,13,15,23,17,21,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047014200,559,227,131,133,0,13,0,13,0,13,0,13,328,188,0,13,0,13,0,13,0,13,18,29,0,13,0,13,0,13,0,13,0,13,42,42,0,13,0,13,0,13,40,63,0,13,0,13,0,13
36047014300,297,208,39,34,50,76,0,13,0,13,0,13,189,198,19,31,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047014500,304,143,67,70,8,13,0,13,0,13,0,13,145,121,16,25,0,13,0,13,0,13,54,50,0,13,0,13,0,13,0,13,0,13,0,13,10,14,4,11,0,13,0,13,0,13,0,13,0,13
36047014700,170,81,4,6,0,13,0,13,5,7,0,13,87,74,2,4,0,13,0,13,47,54,6,8,0,13,0,13,0,13,0,13,0,13,1,3,0,13,0,13,0,13,0,13,3,6,15,17,0,13
36047014800,185,154,0,13,0,13,0,13,0,13,0,13,166,152,0,13,0,13,0,13,0,13,0,13,0,13,12,23,0,13,0,13,0,13,7,10,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047014901,68,59,50,50,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,7,15,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,11,20,0,13,0,13,0,13,0,13
36047014902,386,299,188,269,0,13,0,13,0,13,0,13,88,76,0,13,0,13,0,13,0,13,61,51,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,49,77
36047015000,376,142,0,13,0,13,0,13,0,13,0,13,305,128,60,69,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,11,18,0,13
36047015100,293,115,29,43,0,13,0,13,0,13,0,13,118,115,20,20,0,13,0,13,40,33,39,37,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,7,11,13,20,0,13,0,13,27,25
36047015200,682,154,29,36,0,13,0,13,0,13,0,13,540,166,44,51,0,13,0,13,0,13,30,39,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,1,5,2,12,0,13,0,13,36,39
36047015300,187,82,39,49,0,13,0,13,0,13,0,13,99,53,18,21,0,13,0,13,0,13,23,27,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,8,14
36047015400,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047015500,186,114,43,42,10,16,0,13,0,13,0,13,107,109,9,14,0,13,0,13,9,13,0,13,0,13,8,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047015700,509,285,203,165,0,13,0,13,0,13,0,13,2,4,24,36,0,13,0,13,73,113,125,176,0,13,0,13,0,13,0,13,0,13,62,103,0,13,3,5,17,31,0,13,0,13,0,13,0,13
36047015900,407,192,66,39,0,18,0,18,0,18,0,18,105,81,17,29,0,18,0,18,42,48,77,75,0,18,0,18,0,18,0,18,0,18,0,18,0,18,56,95,0,18,0,18,0,18,0,18,44,66
36047016000,873,299,137,150,0,13,0,13,0,13,0,13,353,145,62,55,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,269,184,0,13,0,13,0,13,0,13,0,13,18,27,34,58
36047016100,309,155,51,41,0,13,0,13,0,13,0,13,149,120,32,35,0,13,0,13,10,16,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,35,46,0,13,21,23,0,13,0,13,11,16
36047016200,114,101,36,80,0,13,0,13,0,13,0,13,22,21,25,43,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,31,49,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047016300,210,91,27,33,0,13,0,13,0,13,0,13,93,70,22,24,0,13,0,13,15,16,45,43,0,13,0,13,0,13,0,13,0,13,0,13,0,13,8,11,0,13,0,13,0,13,0,13,0,13
36047016400,86,59,0,13,34,51,0,13,0,13,0,13,0,13,20,24,0,13,0,13,9,12,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,23,35
36047016500,706,323,277,275,0,18,0,18,0,18,0,18,67,93,112,99,0,18,0,18,0,18,133,112,0,18,0,18,0,18,1,3,0,18,0,18,0,18,0,18,0,18,55,81,0,18,0,18,61,95
36047016600,234,142,0,13,0,13,0,13,0,13,0,13,218,143,6,9,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,10,16
36047016700,761,497,0,13,0,13,0,13,0,13,0,13,492,467,70,90,0,13,0,13,0,13,184,172,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,15,25
36047016800,550,229,32,39,0,13,0,13,0,13,0,13,517,233,0,13,0,13,0,13,0,13,1,3,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047016900,399,99,150,112,0,18,0,18,8,23,0,18,89,91,0,18,0,18,0,18,54,54,49,63,0,18,0,18,0,18,0,18,0,18,0,18,49,74,0,18,0,18,0,18,0,18,0,18,0,18
36047017000,1272,227,12,18,0,13,0,13,0,13,0,13,1246,233,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,14,19,0,13
36047017100,316,202,68,73,0,13,0,13,0,13,0,13,45,38,26,38,0,13,0,13,0,13,156,175,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,21,24
36047017200,1201,477,0,13,0,13,0,13,0,13,0,13,1174,476,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,9,14,0,13,0,13,18,32,0,13
36047017400,886,215,0,13,0,13,0,13,0,13,0,13,797,207,4,7,0,13,0,13,0,13,13,20,0,13,0,13,0,13,0,13,0,13,0,13,0,13,44,63,0,13,0,13,0,13,0,13,28,42
36047017500,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047017600,708,278,0,13,0,13,0,13,0,13,0,13,639,259,5,8,0,13,0,13,0,13,5,9,0,13,0,13,0,13,0,13,0,13,45,69,0,13,0,13,0,13,0,13,0,13,0,13,14,18
36047017700,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047017800,1175,368,25,30,0,13,0,13,0,13,0,13,1041,362,12,19,0,13,0,13,0,13,6,11,0,13,0,13,0,13,0,13,0,13,42,51,0,13,0,13,0,13,0,13,25,37,0,13,24,39
36047017900,435,211,92,55,0,13,0,13,0,13,0,13,214,171,0,13,0,13,0,13,8,12,60,41,0,13,0,13,0,13,0,13,0,13,9,14,0,13,9,14,0,13,0,13,0,13,0,13,43,52
36047018000,1078,332,0,13,0,13,0,13,0,13,0,13,1069,332,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,9,14
36047018100,261,116,32,37,15,25,0,13,0,13,0,13,104,75,11,17,0,13,34,53,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,49,43,0,13,0,13,0,13,0,13,16,26
36047018200,1948,578,0,13,0,13,0,13,0,13,0,13,1878,559,0,13,0,13,0,13,0,13,5,8,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,18,27,0,13,0,13,47,68
36047018300,115,57,28,35,0,13,0,13,0,13,0,13,39,25,8,12,0,13,0,13,9,12,20,29,0,13,0,13,0,13,0,13,0,13,8,12,0,13,0,13,0,13,0,13,0,13,3,7,0,13
36047018400,1101,183,0,13,0,13,0,13,0,13,0,13,1043,171,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,26,31,32,51,0,13,0,13
36047018501,272,130,27,43,0,13,0,13,0,13,0,13,223,118,0,13,0,13,0,13,0,13,10,17,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,12,20
36047018600,823,283,0,13,0,13,0,13,0,13,0,13,793,283,10,17,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,20,22,0,13,0,13,0,13
36047018700,96,54,0,13,0,13,0,13,0,13,0,13,15,22,48,36,0,13,0,13,0,13,24,36,0,13,0,13,0,13,0,13,0,13,4,8,0,13,0,13,0,13,5,8,0,13,0,13,0,13
36047018800,919,215,0,13,0,13,0,13,6,18,0,13,862,209,13,21,0,13,0,13,0,13,14,20,0,13,8,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,16,21,0,13,0,13,0,13
36047019000,2156,723,1,2,0,18,0,18,9,15,0,18,2104,713,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,32,60,0,18,0,18,0,18,0,18,0,18,0,18,10,16
36047019100,318,136,136,108,0,13,0,13,0,13,0,13,142,69,22,27,0,13,0,13,0,13,18,28,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047019200,1230,440,2,5,0,13,0,13,0,13,4,7,1065,414,0,13,0,13,0,13,0,13,4,7,0,13,0,13,0,13,0,13,0,13,143,181,0,13,0,13,0,13,0,13,0,13,0,13,12,20
36047019300,802,263,89,69,0,18,0,18,0,18,0,18,332,167,14,28,0,18,0,18,14,21,294,208,0,18,0,18,0,18,0,18,0,18,18,28,0,18,34,31,0,18,7,14,0,18,0,18,0,18
36047019400,2484,833,0,13,0,13,0,13,0,13,0,13,2466,832,18,28,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047019500,15,15,0,13,0,13,0,13,0,13,0,13,7,11,0,13,0,13,0,13,5,8,3,6,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047019600,1778,428,0,13,0,13,0,13,0,13,0,13,1582,469,0,13,0,13,25,51,0,13,0,13,0,13,1,3,0,13,0,13,0,13,151,202,0,13,0,13,0,13,0,13,0,13,0,13,19,29
36047019700,200,86,90,61,0,13,0,13,0,13,0,13,17,22,0,13,0,13,0,13,12,18,41,39,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,10,16,0,13,30,35
36047019800,811,217,0,13,0,13,0,13,0,13,0,13,708,207,15,19,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,29,35,0,13,6,9,0,13,23,30,0,13,0,13,30,36
36047019900,209,173,0,13,0,13,0,13,0,13,0,13,107,150,8,13,0,13,0,13,9,14,35,29,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,28,32,0,13,0,13,22,35
36047020000,1050,319,17,26,35,49,0,13,0,13,0,13,974,319,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,24,46,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047020100,248,128,99,91,0,13,0,13,0,13,0,13,33,32,30,33,0,13,0,13,4,11,11,15,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,37,54,16,18,9,13,0,13,9,27
36047020200,786,215,34,40,0,13,0,13,0,13,10,16,599,171,47,70,0,13,0,13,0,13,11,17,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,85,78
36047020300,122,58,18,15,26,43,0,13,0,13,0,13,25,18,11,13,0,13,0,13,0,13,14,19,0,13,0,13,0,13,0,13,0,13,5,9,0,13,0,13,0,13,13,14,0,13,0,13,10,10
36047020400,293,109,18,33,0,13,0,13,0,13,0,13,245,120,0,13,0,13,0,13,0,13,15,22,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,15,18,0,13
36047020500,557,180,140,93,0,13,0,13,0,13,0,13,118,67,34,42,0,13,0,13,68,95,68,68,0,13,0,13,0,13,0,13,0,13,0,13,0,13,37,38,0,13,92,94,0,13,0,13,0,13
36047020600,714,372,71,103,0,13,0,13,108,153,0,13,241,150,13,22,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,256,318,0,13,25,39,0,13,0,13,0,13,0,13,0,13
36047020700,260,190,94,143,0,13,0,13,0,13,0,13,52,47,23,36,0,13,0,13,8,57,0,13,0,13,0,13,0,13,28,45,0,13,14,23,0,13,18,30,0,13,23,37,0,13,0,13,0,13
36047020800,1936,555,0,13,0,13,0,13,0,13,0,13,1936,555,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047021000,2370,586,21,34,0,13,0,13,0,13,0,13,2189,567,0,13,0,13,0,13,0,13,0,13,0,13,0,13,19,29,0,13,0,13,141,230,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047021100,155,76,2,4,0,13,0,13,6,9,0,13,47,43,12,14,0,13,0,13,0,13,30,31,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,24,25,15,17,0,13,0,13,19,19
36047021200,2438,542,19,30,0,13,0,13,0,13,0,13,2419,547,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047021300,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047021400,1005,364,82,125,0,13,0,13,0,13,0,13,725,304,18,29,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,180,163,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047021500,306,146,88,76,0,18,0,18,0,18,0,18,113,79,15,28,0,18,0,18,26,34,0,18,16,24,0,18,0,18,0,18,0,18,0,18,0,18,12,21,0,18,0,18,0,18,0,18,36,49
36047021600,287,178,26,40,0,13,0,13,0,13,0,13,240,165,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,21,33
36047021700,263,112,79,63,0,13,0,13,22,25,0,13,110,81,12,16,0,13,0,13,0,13,12,19,0,13,0,13,0,13,12,21,0,13,0,13,0,13,16,25,0,13,0,13,0,13,0,13,0,13
36047021800,67,103,0,13,0,13,0,13,0,13,0,13,20,30,0,13,0,13,0,13,0,13,0,13,0,13,19,29,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,28,43
36047021900,199,115,45,59,0,13,0,13,0,13,0,13,58,49,0,13,0,13,0,13,0,13,91,77,0,13,0,13,0,13,5,7,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047022000,272,331,78,140,0,18,0,18,0,18,0,18,194,303,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18
36047022100,168,102,29,37,0,13,0,13,0,13,0,13,37,32,0,13,0,13,9,14,55,59,10,16,0,13,0,13,0,13,17,26,0,13,0,13,0,13,0,13,0,13,11,16,0,13,0,13,0,13
36047022200,81,85,0,13,0,13,0,13,0,13,0,13,52,69,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,29,47,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047022400,278,140,127,115,58,69,0,18,0,18,0,18,82,110,0,18,0,18,0,18,3,10,8,16,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18
36047022600,349,207,231,196,0,13,0,13,0,13,0,13,118,81,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047022700,200,81,68,56,0,13,0,13,0,13,0,13,59,51,0,13,0,13,0,13,38,33,16,19,0,13,0,13,0,13,0,13,0,13,0,13,0,13,7,11,0,13,12,19,0,13,0,13,0,13
36047022800,1246,519,565,405,296,272,0,13,0,13,0,13,385,224,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047022900,168,82,1,2,0,13,0,13,0,13,0,13,92,60,28,33,0,13,0,13,0,13,26,30,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,15,19,0,13,0,13,6,9
36047023000,176,185,0,13,176,185,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047023100,157,89,4,7,0,13,0,13,4,9,0,13,75,86,0,13,0,13,0,13,23,23,47,48,0,13,0,13,0,13,0,13,0,13,0,13,0,13,4,9,0,13,0,13,0,13,0,13,0,13
36047023200,182,143,135,156,39,68,0,18,0,18,0,18,8,13,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18
36047023300,540,304,121,130,42,66,0,18,0,18,0,18,260,256,0,18,0,18,0,18,22,36,56,65,0,18,39,61,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18
36047023400,11,22,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,11,22,0,18,0,18,0,18,0,18,0,18
36047023500,253,167,17,18,0,18,0,18,0,18,0,18,124,156,0,18,0,18,0,18,17,20,94,40,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,1,3,0,18
36047023600,57,70,0,18,57,70,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18
36047023800,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047024000,6,6,0,18,0,18,0,18,0,18,0,18,6,6,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18
36047024100,104,56,21,32,0,13,0,13,0,13,0,13,33,31,0,13,0,13,0,13,0,13,10,17,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,24,26,0,13,1,3,0,13,15,19
36047024200,342,174,0,13,0,13,0,13,0,13,0,13,265,134,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,77,110,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047024300,244,268,14,19,0,13,0,13,0,13,0,13,198,266,0,13,0,13,0,13,0,13,22,32,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,10,17,0,13,0,13,0,13
